,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
80,201,201,airplanes,125.56935877 133.52471591 144.30650365,https://farm5.staticflickr.com/4887/46891304801_a6e722422c_n.jpg,125.56935877,133.52471591,144.30650365
81,202,202,airplanes,171.83497557 172.19947068 167.45112989,https://farm8.staticflickr.com/7927/39926350903_4fcd223b84_n.jpg,171.83497557,172.19947068,167.45112989
82,203,203,airplanes,172.72354237 182.38529782 192.94754614,https://farm5.staticflickr.com/4899/46166319544_f99fab7838_n.jpg,172.72354237,182.38529782,192.94754614
83,204,204,airplanes,111.1859668  110.89802734 106.7409375 ,https://farm5.staticflickr.com/4890/39926280443_69c7b2dba7_n.jpg,111.1859668,110.89802734,106.7409375
84,205,205,airplanes,137.33103125 137.60334375 136.00621875,https://farm8.staticflickr.com/7832/46166306284_2698305337_n.jpg,137.33103125,137.60334375,136.00621875
85,206,206,airplanes,115.19727459 114.72033811 111.86875   ,https://farm8.staticflickr.com/7819/39926235373_88ae23aca1_n.jpg,115.19727459,114.72033811,111.86875
86,207,207,airplanes,122.97170889 123.21655939 116.05480689,https://farm8.staticflickr.com/7803/31949789997_d3e6ca4fb7_n.jpg,122.97170889,123.21655939,116.05480689
87,208,208,airplanes,123.46014597 115.46220189  98.41768092,https://farm8.staticflickr.com/7912/46166243514_fe9a698fa5_n.jpg,123.46014597,115.46220189,98.41768092
88,209,209,airplanes,130.18038903 126.23036777 116.54759779,https://farm8.staticflickr.com/7870/31949780597_c58d0329be_n.jpg,130.18038903,126.23036777,116.54759779
89,210,210,airplanes,119.43783203 147.45911133 148.47675781,https://farm8.staticflickr.com/7804/39926121943_9788b374df_n.jpg,119.43783203,147.45911133,148.47675781
90,211,211,airplanes,130.70722656 102.64598633  53.08773437,https://farm8.staticflickr.com/7877/46890994801_dd4404c0d0_n.jpg,130.70722656,102.64598633,53.08773437
91,216,216,airplanes,229.66546875 232.8496582  235.14119141,https://farm5.staticflickr.com/4864/46889916681_04f8aaaf6f_n.jpg,229.66546875,232.8496582,235.14119141
92,217,217,airplanes,140.97599609 132.63234375 112.62763672,https://farm5.staticflickr.com/4847/46889832851_b4bd95c694_n.jpg,140.97599609,132.63234375,112.62763672
