,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
257,433,433,bicycle,116.26428711 116.26428711 116.26428711,https://farm8.staticflickr.com/7927/46523771051_88bf4d325e_n.jpg,116.26428711,116.26428711,116.26428711
258,435,435,bicycle,155.56042969 175.6987207  193.02711914,https://farm5.staticflickr.com/4858/45608858085_5caeec7241_n.jpg,155.56042969,175.6987207,175.6987207
259,436,436,bicycle, 83.13213867  68.56507812 100.00162109,https://farm8.staticflickr.com/7812/46521669461_9cbbd133a5_n.jpg,83.13213867,68.56507812,68.56507812
260,437,437,bicycle,90.84253906 90.84253906 90.84253906,https://farm5.staticflickr.com/4884/44703941240_b573e2cd6b_n.jpg,90.84253906,90.84253906,90.84253906
261,438,438,bicycle,172.77600586 178.1775     180.06256836,https://farm5.staticflickr.com/4823/44702522790_8b26d823f1_n.jpg,172.77600586,178.1775,178.1775
262,439,439,bicycle,93.39797852 87.2871875  95.48246094,https://farm5.staticflickr.com/4869/45793927704_4b2e26198b_n.jpg,93.39797852,87.2871875,87.2871875
263,441,441,bicycle, 99.58292969 100.05376953  95.95482422,https://farm8.staticflickr.com/7917/32644437548_8057981c62_n.jpg,99.58292969,100.05376953,100.05376953
264,442,442,bicycle,101.1840918   95.0106543   89.26771484,https://farm5.staticflickr.com/4855/32644437558_8fefc5567a_n.jpg,101.1840918,95.0106543,95.0106543
265,443,443,bicycle,78.67286133 67.49006836 61.74251953,https://farm8.staticflickr.com/7898/32644437128_b952f39729_n.jpg,78.67286133,67.49006836,67.49006836
266,444,444,bicycle,127.5250293  117.19607422 120.03523438,https://farm5.staticflickr.com/4852/46464508962_5499e76c00_n.jpg,127.5250293,117.19607422,117.19607422
267,445,445,bicycle,107.41515625  90.31015625  81.79169922,https://farm5.staticflickr.com/4841/44699420540_8d627c2ffa_n.jpg,107.41515625,90.31015625,90.31015625
268,446,446,bicycle,82.76483851 81.35847315 81.67002936,https://farm8.staticflickr.com/7826/46462653122_4fea2106e6_n.jpg,82.76483851,81.35847315,81.35847315
269,447,447,bicycle,169.77916016 117.99412109  95.88610352,https://farm8.staticflickr.com/7916/46514101871_89d98e1406_n.jpg,169.77916016,117.99412109,117.99412109
270,448,448,bicycle,194.87431641 113.04259766  78.2871582 ,https://farm8.staticflickr.com/7834/45600669175_74513e7a9a_n.jpg,194.87431641,113.04259766,113.04259766
271,449,449,bicycle,176.66669922 169.79379883 156.50964844,https://farm8.staticflickr.com/7827/45789715114_6dcce74317_n.jpg,176.66669922,169.79379883,169.79379883
272,452,452,bicycle,103.59919922  94.77097656 107.94788086,https://farm5.staticflickr.com/4812/46511603151_a97ed4025a_n.jpg,103.59919922,94.77097656,94.77097656
273,454,454,bicycle,205.01642578 196.96607422 195.24991211,https://farm5.staticflickr.com/4805/32636323258_a2aee13b5e_n.jpg,205.01642578,196.96607422,196.96607422
274,455,455,bicycle,229.62225586 230.30959961 230.05708984,https://farm8.staticflickr.com/7817/45783779574_30f8238039_n.jpg,229.62225586,230.30959961,230.30959961
275,456,456,bicycle,219.79467773 211.39649414 213.0650293 ,https://farm8.staticflickr.com/7916/32633823648_73128c3e2c_n.jpg,219.79467773,211.39649414,211.39649414
276,459,459,bicycle,216.46586914 216.46586914 216.46586914,https://farm5.staticflickr.com/4838/46506230521_5c6056d20c_n.jpg,216.46586914,216.46586914,216.46586914
277,464,464,bicycle,114.45699451 100.92841889  80.09677704,https://farm8.staticflickr.com/7833/32629612958_acedbe99d1_n.jpg,114.45699451,100.92841889,100.92841889
278,466,466,bicycle,190.67554167 186.26186458 178.82444792,https://farm5.staticflickr.com/4869/45776885144_fd5cb5fa92_n.jpg,190.67554167,186.26186458,186.26186458
279,473,473,bicycle,182.28635742 176.2521582  117.30167969,https://farm8.staticflickr.com/7916/44679785820_e8672a35da_n.jpg,182.28635742,176.2521582,176.2521582
280,474,474,bicycle,117.75450195 109.15498047  98.67352539,https://farm8.staticflickr.com/7813/46496661291_8c6855737c_n.jpg,117.75450195,109.15498047,109.15498047
281,477,477,bicycle,204.20179688 203.0409375  205.6274707 ,https://farm5.staticflickr.com/4834/44676847340_e6b5159185_n.jpg,204.20179688,203.0409375,203.0409375
282,479,479,bicycle,118.77648359 120.57751473 112.48097643,https://farm5.staticflickr.com/4874/45769933504_6254e5f400_n.jpg,118.77648359,120.57751473,120.57751473
